customer_key,customer_name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Customer_Segment
3159,Craig Moreno,4551,2,5977,2,1,1,Champions
3160,Jay Malhotra,4558,2,5930,2,1,1,Champions
3166,Natalie Gray,4563,2,5910,2,1,1,Champions
3168,Pamela Subram,4625,2,4406,3,1,1,Loyal Customers
3170,Carmen Martinez,4614,2,3262,3,1,2,Loyal Customers
3171,Rebekah Moreno,4631,2,3291,3,1,1,Loyal Customers
3173,Carla Garcia,4583,2,75,2,1,4,Loyal Customers
3176,Cynthia Mehta,4466,2,145,1,1,3,Loyal Customers
3185,Caleb Jenkins,4634,2,105,3,1,3,Loyal Customers
3195,Cassie Rai,4574,2,169,2,1,3,Loyal Customers
3197,Felicia Dominguez,4471,2,138,1,1,3,Loyal Customers
3200,Samuel Anderson,4608,2,119,3,1,3,Loyal Customers
3209,Eugene Xu,4645,2,117,3,1,3,Loyal Customers
3213,Erick Madan,4685,2,82,4,1,4,At Risk
3214,Autumn Guo,4529,2,86,2,1,4,Loyal Customers
3218,Terrance Lopez,4659,2,139,4,1,3,At Risk
3222,Glenn Zhao,4604,2,82,3,1,4,Loyal Customers
3223,Dawn Zhang,4496,2,82,1,1,4,Loyal Customers
3224,Larry Rubio,4676,2,156,4,1,3,At Risk
3228,Alison Xu,4498,2,115,1,1,3,Loyal Customers
3229,Arturo Raje,4471,2,75,1,1,4,Loyal Customers
3230,Allen Perez,4534,2,75,2,1,4,Loyal Customers
3232,Kari Sai,4638,2,84,3,1,4,Loyal Customers
3233,Omar Huang,4712,2,77,4,1,4,At Risk
3234,Ricardo She,4637,2,79,3,1,4,Loyal Customers
3238,Kate Andersen,4621,2,90,3,1,4,Loyal Customers
3240,Maria Peterson,4691,2,3295,4,1,1,Big Spenders
3241,Caroline Foster,4666,2,3391,4,1,1,Big Spenders
3243,Rafael Ye,4690,2,3351,4,1,1,Big Spenders
3254,Eduardo Scott,4682,2,3394,4,1,1,Big Spenders
3256,Jonathan Jackson,4682,2,3379,4,1,1,Big Spenders
3257,Elizabeth Robinson,4683,2,3342,4,1,1,Big Spenders
3268,Lauren Wood,4559,2,2786,2,1,2,Champions
3269,Isabella Roberts,4544,2,2736,2,1,2,Champions
3271,James Ross,4713,2,1793,4,1,2,Big Spenders
3273,Sydney Ward,4560,2,2765,2,1,2,Champions
3279,Olivia Sanchez,4608,2,178,3,1,3,Loyal Customers
3282,Daniel Wilson,4587,2,4746,3,1,1,Loyal Customers
3284,Seth Simmons,4701,2,1799,4,1,2,Big Spenders
3285,Wyatt Anderson,4704,2,1769,4,1,2,Big Spenders
3286,Taylor Hughes,4717,2,1804,4,1,2,Big Spenders
3289,Christina Ramirez,4676,2,3351,4,1,1,Big Spenders
3290,Jessica Martinez,4681,2,3376,4,1,1,Big Spenders
3291,Jonathan Wilson,4670,2,3377,4,1,1,Big Spenders
3293,Isabella Ross,4667,2,3319,4,1,1,Big Spenders
3298,Kristin Raji,4665,2,3335,4,1,1,Big Spenders
3299,Kaitlyn Jenkins,4672,2,3365,4,1,1,Big Spenders
3310,Orlando Sanz,4536,2,99,2,1,3,Loyal Customers
3312,Erik Alvarez,4621,2,138,3,1,3,Loyal Customers
3315,Katherine Cooper,4623,2,123,3,1,3,Loyal Customers
3316,Carl Chander,4566,2,109,2,1,3,Loyal Customers
3318,Steve Liang,4532,2,81,2,1,4,Loyal Customers
3319,Seth Rogers,4607,2,138,3,1,3,Loyal Customers
3320,Renee Sanz,4505,2,138,1,1,3,Loyal Customers
3321,Amy Hu,4583,2,262,2,1,3,Loyal Customers
3322,Jackson Evans,4454,2,77,1,1,4,Loyal Customers
3335,Patrick Murphy,4712,2,1848,4,1,2,Big Spenders
3336,Allison Cox,4695,2,1804,4,1,2,Big Spenders
3337,Gabriel Baker,4710,2,1893,4,1,2,Big Spenders
3338,Olivia Coleman,4711,2,1814,4,1,2,Big Spenders
3343,Beth Ruiz,4704,2,1804,4,1,2,Big Spenders
3344,Xavier Turner,4723,2,1839,4,1,2,Big Spenders
3345,Kurt Xie,4488,2,127,1,1,3,Loyal Customers
3348,Tara Goel,4647,2,2899,3,1,2,Loyal Customers
3349,Alex Scott,4640,2,2988,3,1,2,Loyal Customers
3355,Seth Green,4541,2,2755,2,1,2,Champions
3356,Ian King,4710,2,1804,4,1,2,Big Spenders
3357,Isabella Baker,4687,2,3352,4,1,1,Big Spenders
3358,Dalton Collins,4682,2,3337,4,1,1,Big Spenders
3363,Roberto Gill,4711,2,1845,4,1,2,Big Spenders
3365,Mario Rai,4678,2,1893,4,1,2,Big Spenders
3366,Evan Ward,4666,2,1804,4,1,2,Big Spenders
3367,Anna Brooks,4666,2,1897,4,1,2,Big Spenders
3368,Courtney Green,4684,2,1839,4,1,2,Big Spenders
3375,David Yang,4693,2,3362,4,1,1,Big Spenders
3378,Paula Ruiz,4687,2,3320,4,1,1,Big Spenders
3379,Cory Mehta,4692,2,1808,4,1,2,Big Spenders
3380,Richard Foster,4693,2,1854,4,1,2,Big Spenders
3381,Kaylee Watson,4668,2,3330,4,1,1,Big Spenders
3382,Alexa Cooper,4676,2,3330,4,1,1,Big Spenders
3383,Darren Blanco,4681,2,3374,4,1,1,Big Spenders
3386,Maria Hall,4672,2,1777,4,1,2,Big Spenders
3387,Marissa Wood,4670,2,1917,4,1,2,Big Spenders
3393,Justin Jackson,4634,2,3295,3,1,1,Loyal Customers
3395,Jacob Rodriguez,4641,2,3344,3,1,1,Loyal Customers
3399,James Anderson,4666,2,1804,4,1,2,Big Spenders
3401,Brandon Brown,4649,2,3357,3,1,1,Loyal Customers
3407,Carrie Schmidt,4685,2,1850,4,1,2,Big Spenders
3412,Ashley Johnson,4635,2,3360,3,1,1,Loyal Customers
3413,Nicole Blue,4657,2,3320,4,1,1,Big Spenders
3414,Rachel Patterson,4690,2,1889,4,1,2,Big Spenders
3415,Rachel Wilson,4664,2,1793,4,1,2,Big Spenders
3416,William Davis,4666,2,1769,4,1,2,Big Spenders
3418,Ernest Lu,4677,2,1848,4,1,2,Big Spenders
3419,Rebecca Young,4688,2,1928,4,1,2,Big Spenders
3420,Abigail Ward,4647,2,3371,3,1,1,Loyal Customers
3421,Chloe Wright,4662,2,3320,4,1,1,Big Spenders
3422,Hannah Barnes,4640,2,3369,3,1,1,Loyal Customers
3424,Jill Ruiz,4709,2,142,4,1,3,At Risk
3434,Jennifer Peterson,4656,2,3342,3,1,1,Loyal Customers
3435,Sophia Hill,4658,2,3396,4,1,1,Big Spenders
3437,John Martin,4576,2,4776,2,1,1,Champions
3439,Gabrielle Gonzales,4637,2,3352,3,1,1,Loyal Customers
3440,Brian Cox,4644,2,3312,3,1,1,Loyal Customers
3441,Jon Tang,4644,2,3367,3,1,1,Loyal Customers
3443,Shelby Peterson,4646,2,3370,3,1,1,Loyal Customers
3448,Madison Alexander,4653,2,3385,3,1,1,Loyal Customers
3449,Lauren Butler,4640,2,3370,3,1,1,Loyal Customers
3450,Logan Jenkins,4661,2,3355,4,1,1,Big Spenders
3452,Tyler Moore,4652,2,3362,3,1,1,Loyal Customers
3453,Alex Gonzalez,4655,2,3377,3,1,1,Loyal Customers
3454,Jesse Scott,4639,2,3401,3,1,1,Loyal Customers
3457,Benjamin Walker,4662,2,3406,4,1,1,Big Spenders
3458,Thomas White,4637,2,3359,3,1,1,Loyal Customers
3460,Cody Gray,4587,2,4775,3,1,1,Loyal Customers
3462,Chloe Gonzalez,4650,2,3310,3,1,1,Loyal Customers
3465,Elizabeth Price,4660,2,3357,4,1,1,Big Spenders
3471,Jeremy Robinson,4653,2,3382,3,1,1,Loyal Customers
3472,Gabriel Gonzalez,4652,2,3355,3,1,1,Loyal Customers
3473,Natalie Diaz,4636,2,3503,3,1,1,Loyal Customers
3474,Miguel King,4639,2,3414,3,1,1,Loyal Customers
3478,Lauren Lee,4636,2,3342,3,1,1,Loyal Customers
3479,Abigail Patterson,4597,2,4795,3,1,1,Loyal Customers
3482,Mary Edwards,4635,2,3360,3,1,1,Loyal Customers
3485,Samantha Hall,4661,2,3345,4,1,1,Big Spenders
3486,Bailey Stewart,4651,2,3312,3,1,1,Loyal Customers
3487,Jonathan Coleman,4663,2,3310,4,1,1,Big Spenders
3495,Cameron Diaz,4684,2,1769,4,1,2,Big Spenders
3496,Nathan Diaz,4670,2,1839,4,1,2,Big Spenders
3499,Katie Luo,4654,2,3394,3,1,1,Loyal Customers
3502,Ruben Prasad,4650,2,2994,3,1,2,Loyal Customers
3511,Samuel Hernandez,4640,2,3036,3,1,2,Loyal Customers
3517,Tommy Lal,4650,2,79,3,1,4,Loyal Customers
3518,Ebony Rodriguez,4551,2,83,2,1,4,Loyal Customers
3519,Ann Mehta,4631,2,127,3,1,3,Loyal Customers
3521,Bonnie Xu,4686,2,1503,4,1,2,Big Spenders
3522,Rodney Romero,4527,2,118,2,1,3,Loyal Customers
3523,Omar Zheng,4577,2,127,2,1,3,Loyal Customers
3524,Lydia Fernandez,4690,2,3807,4,1,1,Big Spenders
3525,Carla Prasad,4627,2,3001,3,1,2,Loyal Customers
3530,Kaitlin Sai,4488,2,254,1,1,3,Loyal Customers
3531,Ethan Smith,4526,2,73,2,1,4,Loyal Customers
3532,Abigail Garcia,4757,2,191,5,1,3,At Risk
3534,Roberto Alonso,4480,2,161,1,1,3,Loyal Customers
3536,Dustin Anand,4768,2,123,5,1,3,At Risk
3539,Katherine Brown,4586,2,3017,3,1,2,Loyal Customers
3540,Carrie Alonso,4573,2,3271,2,1,2,Champions
3541,Randy Lin,4598,2,156,3,1,3,Loyal Customers
3542,Douglas Kapoor,4582,2,4397,2,1,1,Champions
3543,Alex Ward,4566,2,115,2,1,3,Loyal Customers
3546,Faith Henderson,4465,2,113,1,1,3,Loyal Customers
3547,Christina Sanchez,4478,2,153,1,1,3,Loyal Customers
3548,Noah Thompson,4487,2,193,1,1,3,Loyal Customers
3553,Daisy Ramos,4519,2,104,1,1,3,Loyal Customers
3554,Leah Ma,4728,2,148,4,1,3,At Risk
3555,Isaac Mitchell,4623,2,178,3,1,3,Loyal Customers
3556,Jodi Kumar,4553,2,3021,2,1,2,Champions
3558,Mathew Sanz,4456,2,118,1,1,3,Loyal Customers
3559,Marcel Truempy,4682,2,1527,4,1,2,Big Spenders
3560,Ashley Washington,4690,2,1547,4,1,2,Big Spenders
3561,Kelvin Huang,4692,2,1538,4,1,2,Big Spenders
3566,Natalie Hernandez,4670,2,1503,4,1,2,Big Spenders
3573,Melanie Foster,4641,2,3016,3,1,2,Loyal Customers
3577,Anna Price,4652,2,1476,3,1,2,Loyal Customers
3578,Natalie Rogers,4654,2,1505,3,1,2,Loyal Customers
3581,Kyle Diaz,4662,2,1468,4,1,2,Big Spenders
3582,Kevin Adams,4662,2,1562,4,1,2,Big Spenders
3585,Gabrielle Mitchell,4645,2,3040,3,1,2,Loyal Customers
3586,Kimberly Torres,4640,2,3016,3,1,2,Loyal Customers
3590,Mackenzie Cook,4648,2,1468,3,1,2,Loyal Customers
3591,Marissa Butler,4649,2,1597,3,1,2,Loyal Customers
3592,Charles Harris,4654,2,1500,3,1,2,Loyal Customers
3597,Amber Hill,4641,2,3056,3,1,2,Loyal Customers
3598,Sean Reed,4550,2,4803,2,1,1,Champions
3599,Miranda Ross,4558,2,4839,2,1,1,Champions
3600,Charles Wilson,4655,2,3054,3,1,2,Loyal Customers
3602,Nicolas Rai,4652,2,3076,3,1,2,Loyal Customers
3603,Kaylee Kelly,4657,2,3150,4,1,2,Big Spenders
3604,Sara Ward,4635,2,3034,3,1,2,Loyal Customers
3606,Allison Brooks,4561,2,4750,2,1,1,Champions
3607,Amanda Cooper,4555,2,4716,2,1,1,Champions
3611,Lauren Jenkins,4637,2,1468,3,1,2,Loyal Customers
3614,Glenn Huang,4656,2,1601,3,1,2,Loyal Customers
3615,Dylan Bryant,4645,2,1645,3,1,2,Loyal Customers
3617,Emma Sandberg,4656,2,1538,3,1,2,Loyal Customers
3618,Aaron Flores,4650,2,1538,3,1,2,Loyal Customers
3635,Amber Baker,4637,2,1538,3,1,2,Loyal Customers
3637,Kelly Powell,4653,2,1538,3,1,2,Loyal Customers
3640,Jeremiah Howard,4648,2,1547,3,1,2,Loyal Customers
3644,Eric Simmons,4612,2,1612,3,1,2,Loyal Customers
3646,Isaac Kelly,4615,2,1538,3,1,2,Loyal Customers
3647,Dylan Garcia,4630,2,1538,3,1,2,Loyal Customers
3648,Sean Howard,4609,2,1588,3,1,2,Loyal Customers
3649,Eric Evans,4661,2,3024,4,1,2,Big Spenders
3650,Grace Cox,4630,2,1601,3,1,2,Loyal Customers
3651,Adam Perry,4612,2,1538,3,1,2,Loyal Customers
3652,Amber Green,4618,2,1588,3,1,2,Loyal Customers
3653,Russell Luo,4605,2,1527,3,1,2,Loyal Customers
3654,Troy Fernandez,4627,2,1547,3,1,2,Loyal Customers
3657,Bryant Fernandez,4650,2,3084,3,1,2,Loyal Customers
3658,John Thomas,4655,2,3076,3,1,2,Loyal Customers
3661,Gabrielle Howard,4622,2,1588,3,1,2,Loyal Customers
3663,Jack Ross,4621,2,1602,3,1,2,Loyal Customers
3665,Kayla Ross,4644,2,3100,3,1,2,Loyal Customers
3666,Jesse King,4650,2,81,3,1,4,Loyal Customers
3670,Erika Blanco,4510,2,90,1,1,4,Loyal Customers
3671,Leslie Gill,4659,2,2919,4,1,2,Big Spenders
3672,Cristina Lal,4622,2,2933,3,1,2,Loyal Customers
3675,Alexis Williams,4523,2,143,1,1,3,Loyal Customers
3676,Brandi Gomez,4474,2,238,1,1,3,Loyal Customers
3678,Ross Hernandez,4484,2,81,1,1,4,Loyal Customers
3679,Shannon Zheng,4468,2,168,1,1,3,Loyal Customers
3680,Natasha Suarez,4464,2,88,1,1,4,Loyal Customers
3681,Marvin Munoz,4451,2,164,1,1,3,Loyal Customers
3683,Gail Alexander,4504,2,138,1,1,3,Loyal Customers
3693,Nichole Sharma,4468,2,106,1,1,3,Loyal Customers
3695,Haley Parker,4689,2,157,4,1,3,At Risk
3701,Edward Edwards,4556,2,5904,2,1,1,Champions
3702,Maurizio Macagno,4566,2,3001,2,1,2,Champions
3706,Riley Wood,4543,2,5875,2,1,1,Champions
3709,Evelyn Kapoor,4544,2,2966,2,1,2,Champions
3710,Ian Martin,4593,2,4397,3,1,1,Loyal Customers
3718,Abigail Rivera,4715,2,114,4,1,3,At Risk
3721,Naomi Dominguez,4546,2,5900,2,1,1,Champions
3723,Sharon Carson,4628,2,1468,3,1,2,Loyal Customers
3727,Zachary Yang,4611,2,1483,3,1,2,Loyal Customers
3728,Anna Bryant,4619,2,1562,3,1,2,Loyal Customers
3729,Elizabeth Henderson,4609,2,1562,3,1,2,Loyal Customers
3731,Jerry Ferrier,4483,2,2588,1,1,2,Champions
3732,Seth Brown,4502,2,2435,1,1,2,Champions
3733,Trinity Cook,4506,2,2450,1,1,2,Champions
3734,Clarence Raji,4788,2,1854,5,1,2,Big Spenders
3735,Kevin Edwards,4785,2,1854,5,1,2,Big Spenders
3736,Maria Rogers,4767,2,1854,5,1,2,Big Spenders
3738,Dominic Srini,4710,2,1873,4,1,2,Big Spenders
3739,Ethan Garcia,4601,2,1503,3,1,2,Loyal Customers
3740,Charles Gonzalez,4585,2,1500,3,1,2,Loyal Customers
3741,Jenna Scott,4597,2,1533,3,1,2,Loyal Customers
3742,Emma Cooper,4582,2,1588,2,1,2,Champions
3745,Elijah Yang,4580,2,1505,2,1,2,Champions
3747,Courtney Nelson,4588,2,1588,3,1,2,Loyal Customers
3748,Aidan Wood,4573,2,1503,2,1,2,Champions
3751,Mary Green,4579,2,1612,2,1,2,Champions
3753,Seth Turner,4581,2,1527,2,1,2,Champions
3754,Austin Foster,4578,2,1468,2,1,2,Champions
3755,Grant Pal,4577,2,1500,2,1,2,Champions
3756,Robert Davis,4573,2,1592,2,1,2,Champions
3757,Charles Reed,4598,2,1588,3,1,2,Loyal Customers
3758,Elizabeth Garcia,4593,2,1538,3,1,2,Loyal Customers
3770,Jessica Powell,4570,2,4397,2,1,1,Champions
3773,Stacy Torres,4547,2,4379,2,1,1,Champions
3777,Ronald Arthur,4564,2,5908,2,1,1,Champions
3778,Kayla Jenkins,4548,2,5923,2,1,1,Champions
3780,Henry Fernandez,4555,2,3262,2,1,2,Champions
3784,Cristina Shan,4579,2,159,2,1,3,Loyal Customers
3785,Victor Dominguez,4505,2,156,1,1,3,Loyal Customers
3788,Tabitha Smith,4511,2,163,1,1,3,Loyal Customers
3790,Rosa Zhang,4555,2,4382,2,1,1,Champions
3793,Jerome Rubio,4543,2,5913,2,1,1,Champions
3794,Clayton Nath,4549,2,5948,2,1,1,Champions
3795,Gilbert Becker,4528,2,5873,2,1,1,Champions
3796,Crystal Gao,4558,2,4379,2,1,1,Champions
3797,Michael Miller,4515,2,3071,1,1,2,Champions
3798,Steve Gao,4546,2,4397,2,1,1,Champions
3799,Colleen Nara,4519,2,3001,1,1,2,Champions
3800,Katie Xu,4712,2,163,4,1,3,At Risk
3801,Abby Arthur,4542,2,4390,2,1,1,Champions
3802,Riley Simmons,4530,2,4382,2,1,1,Champions
3803,Audrey Moreno,4536,2,3286,2,1,1,Champions
3804,Stacy Martin,4541,2,4355,2,1,1,Champions
3805,Martha Zhou,4635,2,139,3,1,3,Loyal Customers
3807,Damien Jai,4680,2,243,4,1,3,At Risk
3809,Cynthia Prasad,4531,2,164,2,1,3,Loyal Customers
3810,Max Suarez,4630,2,115,3,1,3,Loyal Customers
3814,Madison Hayes,4496,2,3341,1,1,1,Champions
3815,Christine Jai,4777,2,128,5,1,3,At Risk
3819,Diane Ruiz,4508,2,2974,1,1,2,Champions
3820,Dana Ruiz,4519,2,4355,1,1,1,Champions
3823,Jessica Martin,4517,2,4397,1,1,1,Champions
3824,Nelson Harrison,4513,2,4392,1,1,1,Champions
3825,Miguel Baker,4531,2,4441,2,1,1,Champions
3828,Ernest Xu,4499,2,4467,1,1,1,Champions
3832,Gilbert Xie,4527,2,5912,2,1,1,Champions
3833,Barry Rana,4530,2,5938,2,1,1,Champions
3835,Ebony Jimenez,4501,2,4397,1,1,1,Champions
3837,Peter Chander,4614,2,115,3,1,3,Loyal Customers
3839,Darren Alvarez,4486,2,4414,1,1,1,Champions
3840,Natasha Sanz,4685,2,156,4,1,3,At Risk
3841,Autumn Zhu,4589,2,158,3,1,3,Loyal Customers
3849,George Louverdis,4801,2,2747,5,1,2,Big Spenders
3852,Karla Tang,4790,2,2803,5,1,2,Big Spenders
3853,Adam Gonzalez,4589,2,1468,3,1,2,Loyal Customers
3854,Derrick Diaz,4508,2,38,1,1,5,Loyal Customers
3855,Nancy Fernandez,4609,2,73,3,1,4,Loyal Customers
3856,Deanna Weber,4684,2,3759,4,1,1,Big Spenders
3858,Diane Serrano,4699,2,88,4,1,4,At Risk
3859,Louis Zhu,4538,2,197,2,1,3,Loyal Customers
3860,Jarrod Weber,4467,2,40,1,1,4,Loyal Customers
3861,Arturo Chande,4669,2,67,4,1,4,At Risk
3862,Misty Deng,4538,2,5977,2,1,1,Champions
3869,Ariana Morgan,4544,2,1597,2,1,2,Champions
3880,Andrea Richardson,4550,2,1612,2,1,2,Champions
3881,Jessica Ross,4672,2,1819,4,1,2,Big Spenders
3882,Eric Griffin,4548,2,1854,2,1,2,Champions
3883,Kathryn Nara,4526,2,1854,2,1,2,Champions
3884,Gabrielle Barnes,4533,2,1828,2,1,2,Champions
3885,Kristi Torres,4540,2,1883,2,1,2,Champions
3889,Jasmine Russell,4504,2,1897,1,1,2,Champions
3892,Kyle Hayes,4557,2,1498,2,1,2,Champions
3893,Savannah Sanders,4557,2,1468,2,1,2,Champions
3895,James Baker,4567,2,1503,2,1,2,Champions
3896,Connor Hernandez,4562,2,1503,2,1,2,Champions
3897,Alexia Flores,4553,2,1588,2,1,2,Champions
3903,Arianna Diaz,4570,2,1538,2,1,2,Champions
3913,Emma Taylor,4558,2,1547,2,1,2,Champions
3914,Chloe Roberts,4553,2,1533,2,1,2,Champions
3915,Arianna Gray,4547,2,1592,2,1,2,Champions
3916,Katherine Howard,4543,2,1538,2,1,2,Champions
3926,Ashley Hughes,4756,2,2722,5,1,2,Big Spenders
3927,Juan Rogers,4771,2,3058,5,1,2,Big Spenders
3928,Chelsea Martinez,4820,2,4190,5,1,1,Big Spenders
3931,Cindy Sara,4755,2,2722,5,1,2,Big Spenders
3935,Jermaine Sai,4520,2,178,1,1,3,Loyal Customers
3939,Mallory Sanz,4573,2,108,2,1,3,Loyal Customers
3945,Sebastian Watson,4691,2,3040,4,1,2,Big Spenders
3946,Samantha Lewis,4833,2,4260,5,1,1,Big Spenders
3947,Frederick Vance,4679,2,2779,4,1,2,Big Spenders
3949,Damien Lal,4676,2,2787,4,1,2,Big Spenders
3952,Katie Rai,4808,2,4153,5,1,1,Big Spenders
3953,Holly Srini,4766,2,4153,5,1,1,Big Spenders
3954,Adrienne Gill,4763,2,203,5,1,3,At Risk
3956,Jorge Xu,4616,2,104,3,1,3,Loyal Customers
3957,Krista Romero,4767,2,4145,5,1,1,Big Spenders
3958,Lacey Shan,4677,2,2808,4,1,2,Big Spenders
3961,Leonard Pal,4691,2,2804,4,1,2,Big Spenders
3966,Edwin Zhou,4640,2,2754,3,1,2,Loyal Customers
3967,Derrick Vazquez,4641,2,2747,3,1,2,Loyal Customers
3968,Bridget Xu,4699,2,4194,4,1,1,Big Spenders
3970,Julio Vazquez,4720,2,4118,4,1,1,Big Spenders
3971,Bruce Chandra,4513,2,159,1,1,3,Loyal Customers
3975,K. Saravan,4489,2,159,1,1,3,Loyal Customers
3976,Dalton Scott,4536,2,5957,2,1,1,Champions
3979,Jamie Ortega,4676,2,4209,4,1,1,Big Spenders
3980,Rodney Serrano,4691,2,4183,4,1,1,Big Spenders
3982,April Raji,4701,2,71,4,1,4,At Risk
3983,Kayla Hughes,4751,2,153,5,1,3,At Risk
3984,Juan Sanz,4524,2,71,2,1,4,Loyal Customers
3987,Richard Martinez,4463,2,117,1,1,3,Loyal Customers
3989,Mandy Lu,4479,2,71,1,1,4,Loyal Customers
3991,Nelson Ramos,4673,2,4173,4,1,1,Big Spenders
3993,Dale Andersen,4474,2,106,1,1,3,Loyal Customers
3994,Sean Morgan,4646,2,153,3,1,3,Loyal Customers
3996,Stefanie Malhotra,4642,2,2833,3,1,2,Loyal Customers
3998,Angel Cooper,4633,2,4143,3,1,1,Loyal Customers
3999,Robert Rodriguez,4625,2,3058,3,1,2,Loyal Customers
4000,Arianna Morris,4473,2,57,1,1,4,Loyal Customers
4003,Jenny Lin,4620,2,2782,3,1,2,Loyal Customers
4004,Dennis Yang,4613,2,3048,3,1,2,Loyal Customers
4005,Suzanne Hu,4628,2,3073,3,1,2,Loyal Customers
4006,Adrian Cooper,4559,2,1503,2,1,2,Champions
4007,Grace Jackson,4656,2,2994,3,1,2,Loyal Customers
4015,Warren Liu,4681,2,3860,4,1,1,Big Spenders
4016,Randy Liu,4689,2,3804,4,1,1,Big Spenders
4017,Daniel Clark,4562,2,1498,2,1,2,Champions
4018,Amanda Ramirez,4824,2,1307,5,1,2,Big Spenders
4019,Felicia Martin,4788,2,112,5,1,3,At Risk
4020,Mary Ramos,4607,2,73,3,1,4,Loyal Customers
4021,Christy Ma,4521,2,40,1,1,4,Loyal Customers
4022,Lucas Moore,4519,2,39,1,1,5,Loyal Customers
4023,Latasha Gutierrez,4595,2,2999,3,1,2,Loyal Customers
4024,Juan Watson,4637,2,3080,3,1,2,Loyal Customers
4025,Nathan Jones,4540,2,79,2,1,4,Loyal Customers
4026,Kristi Subram,4602,2,129,3,1,3,Loyal Customers
4027,Felicia Diaz,4621,2,30,3,1,5,Loyal Customers
4028,Tommy Jai,4587,2,2853,3,1,2,Loyal Customers
4029,Tabitha Alvarez,4667,2,3826,4,1,1,Big Spenders
4030,Alejandro Ye,4683,2,3826,4,1,1,Big Spenders
4031,Jeffery Zheng,4647,2,3786,3,1,1,Loyal Customers
4032,Darryl Lin,4608,2,41,3,1,4,Loyal Customers
4033,Meredith Suarez,4635,2,3800,3,1,1,Loyal Customers
4034,Dana Moreno,4632,2,3797,3,1,1,Loyal Customers
4035,Hector Suarez,4516,2,103,1,1,3,Loyal Customers
4036,Jay Mehta,4607,2,3772,3,1,1,Loyal Customers
4037,Derek She,4618,2,3785,3,1,1,Loyal Customers
4038,Jaime Raji,4612,2,3856,3,1,1,Loyal Customers
4039,Cedric Yang,4606,2,3750,3,1,1,Loyal Customers
4040,Michele Xie,4580,2,79,2,1,4,Loyal Customers
4041,George Lopez,4607,2,3807,3,1,1,Loyal Customers
4042,Michele Goel,4626,2,3826,3,1,1,Loyal Customers
4043,Bryant Perez,4592,2,3807,3,1,1,Loyal Customers
4044,Joel Gonzalez,4598,2,3846,3,1,1,Loyal Customers
4045,Valerie Hu,4603,2,3803,3,1,1,Loyal Customers
4047,Casey Tang,4493,2,5943,1,1,1,Champions
4051,Joshua Miller,4663,2,4206,4,1,1,Big Spenders
4053,Kari Moreno,4514,2,44,1,1,4,Loyal Customers
4055,Roger Anand,4655,2,4155,3,1,1,Loyal Customers
4056,Patrick Torres,4644,2,4178,3,1,1,Loyal Customers
4058,Regina Chandra,4558,2,115,2,1,3,Loyal Customers
4062,Margaret Ma,4632,2,2782,3,1,2,Loyal Customers
4064,Kari Malhotra,4622,2,4133,3,1,1,Loyal Customers
4065,Erik Rubio,4605,2,2992,3,1,2,Loyal Customers
4068,Dana Alvarez,4600,2,2804,3,1,2,Loyal Customers
4071,Alfredo Navarro,4582,2,2771,2,1,2,Champions
4072,Krista Gutierrez,4582,2,2747,2,1,2,Champions
4073,Whitney Subram,4578,2,2756,2,1,2,Champions
4074,Tasha Chander,4611,2,4143,3,1,1,Loyal Customers
4076,Alexa Kelly,4523,2,75,1,1,4,Loyal Customers
4080,Jose Martin,4585,2,2732,3,1,2,Loyal Customers
4082,Daisy Munoz,4490,2,5900,1,1,1,Champions
4084,Teresa Gutierrez,4511,2,5888,1,1,1,Champions
4088,Robin Sanz,4483,2,5917,1,1,1,Champions
4089,Colleen Cai,4483,2,5896,1,1,1,Champions
4090,Martin Prasad,4498,2,5895,1,1,1,Champions
4103,Allen Malhotra,4515,2,97,1,1,3,Loyal Customers
4104,Jonathan Lopez,4506,2,108,1,1,3,Loyal Customers
4109,Colleen Gao,4565,2,211,2,1,3,Loyal Customers
4120,Johnny Tang,4498,2,69,1,1,4,Loyal Customers
4124,Sergio Lopez,4517,2,81,1,1,4,Loyal Customers
4125,Wendy Hernandez,4701,2,122,4,1,3,At Risk
4126,Cory Martinez,4506,2,81,1,1,4,Loyal Customers
4127,Manuel Sanchez,4543,2,86,2,1,4,Loyal Customers
4129,Angelica Barnes,4714,2,77,4,1,4,At Risk
4132,Lacey Sun,4613,2,81,3,1,4,Loyal Customers
4133,Jenny Pal,4512,2,152,1,1,3,Loyal Customers
4136,Derek Kumar,4572,2,4381,2,1,1,Champions
4137,Emma Johnson,4593,2,62,3,1,4,Loyal Customers
4138,Luke Foster,4721,2,162,4,1,3,At Risk
4139,Monique Hernandez,4545,2,123,2,1,3,Loyal Customers
4140,Colin She,4730,2,60,4,1,4,At Risk
4141,Diane Bradley,4543,2,62,2,1,4,Loyal Customers
4142,Sandra Zheng,4486,2,64,1,1,4,Loyal Customers
4143,Karl Nara,4513,2,138,1,1,3,Loyal Customers
4144,Kelvin Wang,4563,2,4366,2,1,1,Champions
4145,Deanna Serrano,4563,2,4344,2,1,1,Champions
4146,Crystal Lu,4545,2,4368,2,1,1,Champions
4147,Adriana Sara,4650,2,162,3,1,3,Loyal Customers
4148,Clarence Chen,4626,2,97,3,1,3,Loyal Customers
4149,James West,4686,2,90,4,1,4,At Risk
