customer_key,customer_name,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Customer_Segment,Cluster,Segment_KMeans,PCA1,PCA2
16251,Virginia Vance,4569,2,4588,2,1,1,Champions,0,Others,1.359988907824988,0.006154612601969749
16274,Marcus Miller,4551,2,4490,2,1,1,Champions,0,Others,1.3491938605535925,-0.12412628826675451
16275,Marcus Morris,4556,2,4468,2,1,1,Champions,0,Others,1.3366089542228854,-0.09638824538661703
16280,Katelyn Brooks,4570,2,4490,2,1,1,Champions,0,Others,1.3278385943816589,-0.004368215573816801
16281,Naomi Gutierrez,4571,2,4447,2,1,1,Champions,0,Others,1.3131010295467198,-0.00544794523090931
16282,Jenny Nath,4555,2,4540,2,1,1,Champions,0,Others,1.3605277865058847,-0.0903294274196677
16288,Samuel Perez,4547,2,4484,2,1,1,Champions,0,Others,1.3517901334880125,-0.15036867029888604
16289,Destiny Richardson,4545,2,4442,2,1,1,Champions,0,Others,1.3407410482147273,-0.17018587662820764
16292,Bobby Mehta,4546,2,4455,2,1,1,Champions,0,Others,1.3437328274174223,-0.16165081506626594
16295,Ana Bradley,4567,2,4540,2,1,1,Champions,0,Others,1.3470402499762424,-0.014692749929391217
16296,Wyatt Taylor,4564,2,4442,2,1,1,Champions,0,Others,1.3193857820427939,-0.05042780393526993
16297,Rodrigo Ready,4567,2,4518,2,1,1,Champions,0,Others,1.3400751505328863,-0.018469989336868955
16300,Micheal Gutierrez,4725,2,1323,4,1,2,Big Spenders,0,Others,0.15096685645974545,0.42885475336580886
16339,Virginia Lopez,4754,2,1340,5,1,2,Big Spenders,0,Others,0.12375409881024899,0.6145621665397554
16340,Ann Sai,4751,2,1337,5,1,2,Big Spenders,0,Others,0.12617619665492916,0.5951379190661665
16341,Francis Carlson,4725,2,1350,4,1,2,Big Spenders,0,Others,0.15951493304931885,0.433490456274986
16342,Kari Sanz,4709,2,1323,4,1,2,Big Spenders,0,Others,0.16895023849926838,0.32800585004544036
16343,Henry Rana,4708,2,1348,4,1,2,Big Spenders,0,Others,0.17798908560782503,0.32599511109641466
16347,Leslie Dominguez,4720,2,1391,4,1,2,Big Spenders,0,Others,0.1781151525356516,0.40901457470130653
16349,Clayton Zhou,4675,2,1382,4,1,2,Big Spenders,0,Others,0.22584405565861862,0.12383179980971079
16353,Douglas Subram,4694,2,1358,4,1,2,Big Spenders,0,Others,0.19689049918484217,0.23946924769449104
16354,Gilbert Andersen,4684,2,1372,4,1,2,Big Spenders,0,Others,0.21256244896895243,0.1788423809240192
16355,Deanna Patel,4670,2,1323,4,1,2,Big Spenders,0,Others,0.21278473222060545,0.08218664820204187
16356,Nelson Suarez,4684,2,1383,4,1,2,Big Spenders,0,Others,0.21604499869063049,0.18073100062775804
16357,Mayra Lopez,4687,2,1337,4,1,2,Big Spenders,0,Others,0.19810972481302078,0.19174230578469204
16360,Morgan Davis,4664,2,1344,4,1,2,Big Spenders,0,Others,0.2261770044995392,0.0479738561640414
16363,Alex Cooper,4689,2,1407,4,1,2,Big Spenders,0,Others,0.2180234821051226,0.21636690772353068
16366,Jimmy Jimenez,4674,2,1372,4,1,2,Big Spenders,0,Others,0.22380206274365422,0.11581181634878883
16367,Bob Alan,4684,2,1323,4,1,2,Big Spenders,0,Others,0.19704927293602292,0.1704294386073644
16371,Stephanie Bell,4686,2,1323,4,1,2,Big Spenders,0,Others,0.19480135018108252,0.1830355515224105
16372,Carolyn Srini,4683,2,1350,4,1,2,Big Spenders,0,Others,0.2067213109030665,0.16876208505901855
16407,Richard Sanchez,4564,2,1358,2,1,2,Champions,0,Others,0.3430054782559658,-0.5799280917835038
16408,Faith Griffin,4552,2,4490,2,1,1,Champions,0,Others,1.3480698991761222,-0.11782323180923146
16419,Mya Coleman,4559,2,4490,2,1,1,Champions,0,Others,1.3402021695338309,-0.07370183660657023
16428,Mason Young,4552,2,4490,2,1,1,Champions,0,Others,1.3480698991761222,-0.11782323180923146
16440,Chase Ramirez,4559,2,4462,2,1,1,Champions,0,Others,1.331337497515014,-0.0785092322160873
16441,Trinity Howard,4556,2,4447,2,1,1,Champions,0,Others,1.3299604502087725,-0.09999379209375488
16447,Tyler Jones,4555,2,4468,2,1,1,Champions,0,Others,1.3377329156003555,-0.10269130184414008
16448,Miranda Hayes,4563,2,4490,2,1,1,Champions,0,Others,1.3357063240239502,-0.04848961077647803
16450,Bryan Cox,4566,2,4482,2,1,1,Champions,0,Others,1.329801676457592,-0.030953983006628084
16451,Abigail Ross,4559,2,4514,2,1,1,Champions,0,Others,1.3478004598356739,-0.06958121179841278
16453,Evan Watson,4548,2,4544,2,1,1,Champions,0,Others,1.3696618978651496,-0.13376405182096937
16454,Carson Henderson,4570,2,4468,2,1,1,Champions,0,Others,1.3208734949383028,-0.008145454981294455
16456,Brianna Jenkins,4546,2,4533,2,1,1,Champions,0,Others,1.368427270898412,-0.1482587844397542
16460,Kevin Kumar,4552,2,4552,2,1,1,Champions,0,Others,1.3676988157892167,-0.10717828438815805
16461,Grant Goel,4546,2,4490,2,1,1,Champions,0,Others,1.3548136674409432,-0.15564157055436964
16470,Anne Gill,4486,2,1332,1,1,2,Champions,0,Others,0.42244298453831003,-1.0760305056791382
16471,Raquel Dominguez,4495,2,1372,1,1,2,Champions,0,Others,0.4249911493108167,-1.0124352895478348
16472,Susan Gao,4484,2,1387,1,1,2,Champions,0,Others,0.44210365590164064,-1.07919352007549
16473,Mindy Chande,4510,2,1346,1,1,2,Champions,0,Others,0.3999002474884341,-0.9223534528938268
16474,Gabriel Lal,4482,2,1398,1,1,2,Champions,0,Others,0.44783412837825903,-1.0899110132867973
16484,Thomas Shan,4495,2,1382,1,1,2,Champions,0,Others,0.4281571036032513,-1.010718362544436
16485,Kristen Zhang,4499,2,1323,1,1,2,Champions,0,Others,0.4049821277680065,-0.9956360060343976
16486,Nina Tang,4511,2,1354,1,1,2,Champions,0,Others,0.40130904954491153,-0.9146768548335845
16487,Mathew Gill,4503,2,1372,1,1,2,Champions,0,Others,0.4159994582910553,-0.9620108378876507
16488,Cedric Guo,4495,2,1323,1,1,2,Champions,0,Others,0.40947797327788726,-1.0208482318644896
16489,Sheila Munoz,4495,2,1323,1,1,2,Champions,0,Others,0.40947797327788726,-1.0208482318644896
16490,Haley Hall,4486,2,1383,1,1,2,Champions,0,Others,0.43858935142972644,-1.0672741779618036
16491,Natasha Martin,4495,2,1332,1,1,2,Champions,0,Others,0.41232733214107836,-1.0193029975614307
16493,Clayton Lin,4509,2,1345,1,1,2,Champions,0,Others,0.40070761343666084,-0.9288282020516896
16494,Barbara Zheng,4499,2,1353,1,1,2,Champions,0,Others,0.41447999064531027,-0.9904852250242008
16495,Virginia Perez,4542,2,1952,2,1,2,Champions,0,Others,0.5557903135309246,-0.6166098698471134
16499,Marie Ruiz,4676,2,1350,4,1,2,Big Spenders,0,Others,0.21458904054535777,0.12464068985635722
16500,Barbara Kumar,4683,2,1332,4,1,2,Big Spenders,0,Others,0.20102259317668425,0.16567161645290043
16501,Luis Hill,4661,2,1372,4,1,2,Big Spenders,0,Others,0.23841356065076658,0.033872082400989316
16522,Gabriel Foster,4565,2,4462,2,1,1,Champions,0,Others,1.3245937292501928,-0.04069089347094901
16528,Tina Sanchez,4551,2,4514,2,1,1,Champions,0,Others,1.3567921508554353,-0.12000566345859706
16538,Amanda Bryant,4569,2,4469,2,1,1,Champions,0,Others,1.3223140517450165,-0.014276818738477614
16540,Samuel Winston,4516,2,4468,1,1,1,Champions,0,Others,1.3815674093216928,-0.3485105036875385
16541,Jacqueline Butler,4538,2,4504,2,1,1,Champions,0,Others,1.3682376944701131,-0.20366232440979537
16542,Samantha Martin,4542,2,4490,2,1,1,Champions,0,Others,1.3593095129508241,-0.18085379638446183
16543,Jessica Rivera,4512,2,4533,1,1,1,Champions,0,Others,1.406641957732398,-0.36256270399553764
16544,Katherine Griffin,4527,2,4468,2,1,1,Champions,0,Others,1.3692038341695207,-0.2791768826547851
16569,Miguel Evans,4534,2,4490,2,1,1,Champions,0,Others,1.3683012039705855,-0.2312782480446461
16570,Jocelyn Wood,4512,2,4464,1,1,1,Champions,0,Others,1.3847968731145994,-0.37440950031899034
16571,Natasha Navarro,4532,2,4518,2,1,1,Champions,0,Others,1.3794137987443427,-0.2390769653501752
16572,Shannon Gao,4521,2,4484,1,1,1,Champions,0,Others,1.3810131293022372,-0.31424813819448494
16573,Isaiah Carter,4520,2,4490,1,1,1,Champions,0,Others,1.384036663255168,-0.31952103844996865
16574,Hunter Lal,4529,2,4490,2,1,1,Champions,0,Others,1.3739210108579363,-0.2627935303322613
16575,Madeline Hill,4533,2,4456,2,1,1,Champions,0,Others,1.358660920753778,-0.24341885631372556
16607,Courtney Edwards,4521,2,5997,1,1,1,Champions,0,Others,1.8600220137475911,-0.05447708258022484
16616,Maria Henderson,4532,2,5998,2,1,1,Champions,0,Others,1.8479750340246626,0.015028231152868473
16617,Emma Brown,4531,2,5998,2,1,1,Champions,0,Others,1.8490989954021326,0.008725174695345424
16618,Morgan Phillips,4513,2,5976,1,1,1,Champions,0,Others,1.8623652007532399,-0.10850708094754707
16622,Edward Brown,4520,2,5971,1,1,1,Champions,0,Others,1.8529144939647313,-0.06524414924658518
16624,Christian Jackson,4534,2,5984,2,1,1,Champions,0,Others,1.8412947752603135,0.02523064626315595
16626,Alexandria Hughes,4531,2,5971,2,1,1,Champions,0,Others,1.8405509188125593,0.004089471786168238
16637,Paige Murphy,4514,2,6011,1,1,1,Champions,0,Others,1.8723220793992907,-0.09619477997812773
16642,Miranda Alexander,4542,2,5962,2,1,1,Champions,0,Others,1.8253379847971962,0.07187785851586265
16646,Colin Anand,4521,2,6051,1,1,1,Champions,0,Others,1.8771181669267378,-0.045205676761870636
16647,Jackson Li,4520,2,5997,1,1,1,Champions,0,Others,1.8611459751250612,-0.06078013903774789
16652,Jeremy Murphy,4521,2,6021,1,1,1,Champions,0,Others,1.867620304049434,-0.05035645777206749
16663,Bianca Zheng,4538,2,5997,2,1,1,Champions,0,Others,1.840914670330598,0.05267487719766687
16664,Aaron Collins,4524,2,6047,2,1,1,Champions,0,Others,1.8724799010773534,-0.02698327819066116
16668,Jessica Sanchez,4512,2,5997,1,1,1,Champions,0,Others,1.8701376661448228,-0.11120459069793227
16669,Kevin Gonzalez,4529,2,6006,2,1,1,Champions,0,Others,1.8538796815910206,-0.0025073966169815564
16670,Katelyn Allen,4534,2,5997,2,1,1,Champions,0,Others,1.8454105158404788,0.027462651367574677
16671,Kayla Long,4537,2,5976,2,1,1,Champions,0,Others,1.8353901276939555,0.04276627403300598
16672,Jeremiah Martinez,4527,2,5997,2,1,1,Champions,0,Others,1.85327824548277,-0.016658743835086663
16919,Samantha Ross,4514,2,5998,1,1,1,Champions,0,Others,1.868206338819126,-0.09842678508254629
16920,Ryan Lal,4540,2,6016,2,1,1,Champions,0,Others,1.8446820607312833,0.06854315141917076
16921,Mary Howard,4533,2,5997,2,1,1,Champions,0,Others,1.8465344772179488,0.021159594910051628
17031,Jason Gonzalez,4520,2,5971,1,1,1,Champions,0,Others,1.8529144939647313,-0.06524414924658518
17032,Kari Navarro,4521,2,6047,1,1,1,Champions,0,Others,1.875851785209764,-0.045892447563230195
17039,Philip Gomez,4519,2,5985,1,1,1,Champions,0,Others,1.8584707913516096,-0.06914350789934978
17062,Kyle Lopez,4539,2,6006,2,1,1,Champions,0,Others,1.8426400678163188,0.060523167958248816
17063,Xavier Roberts,4513,2,5962,1,1,1,Champions,0,Others,1.8579328647438316,-0.11091077875230554
17064,Gabrielle Turner,4539,2,6026,2,1,1,Champions,0,Others,1.8489719764011878,0.06395702196504661
17065,Tamara Nath,4534,2,5962,2,1,1,Champions,0,Others,1.8343296758169576,0.021453406855678377
17066,Carrie Gill,4525,2,5997,2,1,1,Champions,0,Others,1.8555261682377104,-0.02926485675013276
17067,Justin Taylor,4516,2,5997,1,1,1,Champions,0,Others,1.865641820634942,-0.08599236486784008
17068,Olivia Bennett,4522,2,5997,1,1,1,Champions,0,Others,1.8588980523701208,-0.048174026122701795
17069,Amanda Wood,4514,2,6021,1,1,1,Champions,0,Others,1.8754880336917252,-0.09447785297472883
17071,Ian Morris,4501,2,5997,1,1,1,Champions,0,Others,1.8825012412969948,-0.1805382117306856
17072,Trevor Ross,4500,2,5971,1,1,1,Champions,0,Others,1.875393721514135,-0.19130527839704595
17077,Logan Williams,4486,2,5997,1,1,1,Champions,0,Others,1.8993606619590475,-0.2750840585935312
17079,Jack Young,4494,2,6011,1,1,1,Champions,0,Others,1.8948013069486942,-0.22225590912858847
17084,Kaitlyn Foster,4485,2,5962,1,1,1,Champions,0,Others,1.8894037833129966,-0.28739635956295057
17100,Jesse Turner,4484,2,6021,1,1,1,Champions,0,Others,1.9092068750158306,-0.28356954670041995
17132,Todd Zhu,4501,2,6011,1,1,1,Champions,0,Others,1.886933577306403,-0.17813451392592713
17153,Ian Rivera,4490,2,6025,1,1,1,Champions,0,Others,1.9037294884679834,-0.24506443715392232
17155,Katherine Patterson,4503,2,5971,1,1,1,Champions,0,Others,1.8720218373817243,-0.1723961090244769
17156,Taylor Watson,4506,2,5962,1,1,1,Champions,0,Others,1.8658005943861227,-0.15503217395496677
17157,Gabrielle Hall,4503,2,5997,1,1,1,Champions,0,Others,1.8802533185420545,-0.1679320988156396
17159,Clarence Luo,4486,2,5997,1,1,1,Champions,0,Others,1.8993606619590475,-0.2750840585935312
17160,Tamara Yang,4486,2,5978,1,1,1,Champions,0,Others,1.8933453488034215,-0.27834621989998926
17191,Kimberly Cook,4506,2,5997,1,1,1,Champions,0,Others,1.8768814344096438,-0.14902292944307047
17192,Mya Long,4508,2,5997,1,1,1,Champions,0,Others,1.8746335116547035,-0.13641681652802437
17194,Taylor Davis,4489,2,6016,1,1,1,Champions,0,Others,1.9020040909822626,-0.25291272791450436
17195,Lydia Garcia,4490,2,6115,1,1,1,Champions,0,Others,1.932223077099895,-0.22961209412333175
17197,Timothy Cox,4492,2,5985,1,1,1,Champions,0,Others,1.8888177485433046,-0.23932603225247187
17225,Spencer Henderson,4496,2,6016,1,1,1,Champions,0,Others,1.8941363613399713,-0.20879133271184294
17235,Jack Nelson,4489,2,5976,1,1,1,Champions,0,Others,1.8893402738125242,-0.25978043592810013
17241,Eduardo Clark,4488,2,5998,1,1,1,Champions,0,Others,1.8974293346333504,-0.26230625297814525
17244,Marcus Cook,4488,2,6061,1,1,1,Champions,0,Others,1.9173748466756881,-0.251489612856732
17245,Samantha Davis,4497,2,6026,1,1,1,Champions,0,Others,1.8961783542549355,-0.200771349250921
17247,Alexa Gray,4487,2,5976,1,1,1,Champions,0,Others,1.8915881965674644,-0.272386548843146
17248,Jonathan Adams,4495,2,5962,1,1,1,Champions,0,Others,1.8781641695382947,-0.22436579498772008
17251,Tyrone Dominguez,4507,2,6016,1,1,1,Champions,0,Others,1.8817727861877993,-0.13945771167908952
17256,Robert Clark,4496,2,6051,1,1,1,Champions,0,Others,1.9052172013634923,-0.20278208819994661
17258,Zachary Martin,4505,2,5976,1,1,1,Champions,0,Others,1.8713568917730012,-0.15893153260773135
17260,Samuel Mitchell,4488,2,6118,1,1,1,Champions,0,Others,1.9354207861425654,-0.24170312893735796
17265,Nicole Diaz,4499,2,5997,1,1,1,Champions,0,Others,1.8847491640519352,-0.1931443246457317
17269,Jordan Campbell,4496,2,5997,1,1,1,Champions,0,Others,1.8881210481843456,-0.21205349401830084
17274,Madeline Mitchell,4488,2,5962,1,1,1,Champions,0,Others,1.886031899180586,-0.2684871901903814
17286,Savannah King,4492,2,5997,1,1,1,Champions,0,Others,1.8926168936942265,-0.23726571984839304
17289,Marco Srini,4483,2,6039,1,1,1,Champions,0,Others,1.9160295541196832,-0.28678213455182483
17297,Thomas Butler,4498,2,5997,1,1,1,Champions,0,Others,1.8858731254294052,-0.19944738110325475
17298,Gabrielle Edwards,4504,2,5971,1,1,1,Champions,0,Others,1.870897876004254,-0.16609305256695386
17299,Maria Edwards,4838,2,4828,5,1,1,Big Spenders,0,Others,1.1336262003039395,1.7428830477572417
17394,Ramon Zheng,4631,2,4539,3,1,1,Loyal Customers,0,Others,1.2747901263889074,0.38853117065174336
17395,Alisha Zhang,4612,2,4555,3,1,1,Loyal Customers,0,Others,1.3012109194287362,0.2715201811642439
17396,Shannon Dominguez,4591,2,4554,3,1,1,Loyal Customers,0,Others,1.3244975129263665,0.13898430285592017
17419,Kelli Zhu,4579,2,4539,2,1,1,Champions,0,Others,1.3332361180173569,0.060772234860545365
17420,Cheryl Suarez,4586,2,4564,3,1,1,Loyal Customers,0,Others,1.333283274106152,0.10918594757170391
17421,Tracy Chapman,4558,2,4534,2,1,1,Champions,0,Others,1.3552563297980131,-0.07245041424913796
17507,Ruth Schmidt,4543,2,3213,2,1,2,Champions,0,Others,0.9538931884294564,-0.3938023182609838
17521,Susan Liang,4527,2,3226,2,1,2,Champions,0,Others,0.9759923110491443,-0.4924192164769338
17554,Sabrina Serrano,4541,2,3216,2,1,2,Champions,0,Others,0.9570908974721272,-0.4058933530750102
17563,Phillip Martinez,4532,2,3218,2,1,2,Champions,0,Others,0.9678397407278456,-0.4622774757920377
17570,Dustin Jai,4528,2,3204,2,1,2,Champions,0,Others,0.967903250228318,-0.4898933994268884
17581,Aimee Liu,4684,2,4793,4,1,1,Big Spenders,0,Others,1.2956354124108262,0.7662031087867974
17663,Isaiah Murphy,4654,2,4827,3,1,1,Loyal Customers,0,Others,1.3401184983292094,0.5829489668726627
17665,Ashlee Sharma,4561,2,4793,2,1,1,Champions,0,Others,1.4338826618396587,-0.009072835488536162
17666,Donna Anand,4516,2,4852,1,1,1,Champions,0,Others,1.503140054151181,-0.2825805067570192
17667,Kelvin Zhu,4493,2,4822,1,1,1,Champions,0,Others,1.5194933029556912,-0.4327015862902459
17668,Devin Williams,4834,2,4370,5,1,1,Big Spenders,0,Others,0.9931213392203158,1.6390355651714779
17672,Gabrielle Russell,4826,2,4320,5,1,1,Big Spenders,0,Others,0.9862832587779042,1.5800264784942992
17673,Blake Johnson,4834,2,4355,5,1,1,Big Spenders,0,Others,0.9883724077816639,1.6364601746663794
17674,Arianna Reed,4804,2,4379,5,1,1,Big Spenders,0,Others,1.0296895394076124,1.451489105748846
17675,Nathan Yang,4792,2,4429,5,1,1,Big Spenders,0,Others,1.0590068473994274,1.3844370632755643
17679,Ben Adams,4802,2,4337,5,1,1,Big Spenders,0,Others,1.0186404541343275,1.431671899419524
17714,Franklin Nath,4497,2,3204,1,1,2,Champions,0,Others,1.0027460529298937,-0.6852881496101025
17741,Alisha Alan,4511,2,3191,1,1,2,Champions,0,Others,0.9828948530651461,-0.5992773643091988
17751,Andy Romero,4487,2,3213,1,1,2,Champions,0,Others,1.0168350255677865,-0.7467734798822739
17752,Joe Belson,4489,2,3240,1,1,2,Champions,0,Others,1.0231351794024197,-0.7295316640580509
17757,Stacey Hee,4507,2,3218,1,1,2,Champions,0,Others,0.9959387751646002,-0.6198538872301137
17758,Ronald Rodriguez,4821,2,2611,5,1,2,Big Spenders,0,Others,0.45084147708818345,1.2550883713258045
17759,Troy Rodriguez,4839,2,2603,5,1,2,Big Spenders,0,Others,0.42807740885977247,1.3671698459585
17770,Brianna Foster,4801,2,4329,5,1,1,Big Spenders,0,Others,1.01723165207785,1.423995301359282
17771,Sebastian James,4795,2,4355,5,1,1,Big Spenders,0,Others,1.0322069015030009,1.3906409728229812
17829,Andrea Murphy,4769,2,4329,5,1,1,Big Spenders,0,Others,1.053198416156896,1.2222974947185448
17841,Valerie Harrison,4783,2,4398,5,1,1,Big Spenders,0,Others,1.059308041490112,1.32238708144732
17842,Samuel Gonzales,4768,2,4334,5,1,1,Big Spenders,0,Others,1.0559053546805832,1.2168529017627212
17843,Nicole Bailey,4773,2,4393,5,1,1,Big Spenders,0,Others,1.0689646781185964,1.2584980533703902
17845,Emma Rivera,4762,2,4337,5,1,1,Big Spenders,0,Others,1.0635989092331346,1.1795496411186028
17846,Kaitlyn Simmons,4726,2,4320,4,1,1,Big Spenders,0,Others,1.0986793965249224,0.949720832741995
17847,Cynthia Lopez,4755,2,4320,5,1,1,Big Spenders,0,Others,1.066084516578287,1.1325094700101632
17848,Carly Xu,4742,2,4355,5,1,1,Big Spenders,0,Others,1.0917768545089206,1.05657898057426
17855,Morgan Walker,4716,2,4355,4,1,1,Big Spenders,0,Others,1.1209998503231453,0.892699512678661
17860,Micah Cai,4695,2,4355,4,1,1,Big Spenders,0,Others,1.144603039250019,0.7603353270706772
17870,Isabella Howard,4720,2,4355,4,1,1,Big Spenders,0,Others,1.1165040048132646,0.9179117385087531
17871,Brian Watson,4718,2,4334,4,1,1,Big Spenders,0,Others,1.1121034235540923,0.9017000788865693
17872,Jasmine West,4724,2,4414,4,1,1,Big Spenders,0,Others,1.130687289628748,0.953253833658899
17886,Kelvin Raji,4509,2,4470,1,1,1,Champions,0,Others,1.3900683298224707,-0.39228851348952
17905,Ian Flores,4768,2,2848,5,1,2,Big Spenders,0,Others,0.585444546824803,0.9617175490576383
18005,Andrew Thomas,4697,2,4320,4,1,1,Big Spenders,0,Others,1.1312742764715578,0.766932195473827
18012,Allison Roberts,4671,2,4334,4,1,1,Big Spenders,0,Others,1.164929608295191,0.6054564253829865
18020,Isaiah Morris,4691,2,4355,4,1,1,Big Spenders,0,Others,1.1490988847599,0.735123101240585
18033,Taylor Ramirez,4682,2,4389,4,1,1,Big Spenders,0,Others,1.1699787817514091,0.6842331449344341
18045,Olivia Wilson,4689,2,4320,4,1,1,Big Spenders,0,Others,1.1402659674913191,0.7165077438136427
18049,William Harris,4672,2,4355,4,1,1,Big Spenders,0,Others,1.1704541509318334,0.6153650285476473
18112,Dale Anand,4686,2,4389,4,1,1,Big Spenders,0,Others,1.1654829362415284,0.7094453707645263
18129,Alyssa Reed,4692,2,4349,4,1,1,Big Spenders,0,Others,1.146075350806969,0.7403960014960687
18139,Eduardo Wood,4677,2,4374,4,1,1,Big Spenders,0,Others,1.1708496572001081,0.6501424721417205
18167,Jaime Hernandez,4692,2,4334,4,1,1,Big Spenders,0,Others,1.141326419368317,0.7378206109909703
18168,Dawn Shen,4634,2,4364,3,1,1,Loyal Customers,0,Others,1.2160140421388914,0.3773941174648309
18169,Derrick Romero,4640,2,4343,3,1,1,Loyal Customers,0,Others,1.2026217698599577,0.4116069095028314
18175,Richard Parker,4644,2,4334,3,1,1,Loyal Customers,0,Others,1.1952765654868858,0.43527390102986446
18176,Sean Rivera,4657,2,4334,4,1,1,Big Spenders,0,Others,1.1806650675797734,0.5172136349776639
18202,Kara Jai,4662,2,4334,4,1,1,Big Spenders,0,Others,1.1750452606924224,0.5487289172652792
18203,Jerry Kumar,4643,2,4320,3,1,1,Loyal Customers,0,Others,1.1919681908549475,0.4265671467675829
18204,Laura Hu,4658,2,4334,4,1,1,Big Spenders,0,Others,1.1795411062023033,0.523516691435187
18205,Austin Sharma,4656,2,4320,3,1,1,Loyal Customers,0,Others,1.1773566929478352,0.5085068807153824
18222,Kelly Bennett,4660,2,4320,4,1,1,Big Spenders,0,Others,1.1728608474379545,0.5337191065454746
18223,Evan Perez,4615,2,4374,3,1,1,Loyal Customers,0,Others,1.2405352626032593,0.2593529717752921
18224,Angel Phillips,4624,2,4355,3,1,1,Loyal Customers,0,Others,1.224404297050402,0.31281831858654147
18226,Matthew Lee,4617,2,4320,3,1,1,Loyal Customers,0,Others,1.2211911866691723,0.2626876788719839
18237,Eric Young,4606,2,4329,3,1,1,Loyal Customers,0,Others,1.2364041206845355,0.19489929214228957
18238,Jennifer Jenkins,4620,2,4355,3,1,1,Loyal Customers,0,Others,1.2289001425602828,0.2876060927564493
18239,Xavier Powell,4584,2,4398,3,1,1,Loyal Customers,0,Others,1.2829763556066782,0.06807884640023545
18240,Samantha Miller,4579,2,4343,2,1,1,Champions,0,Others,1.2711834138856388,0.027120465593926085
18243,Blake Thomas,4592,2,4355,3,1,1,Loyal Customers,0,Others,1.2603710611294479,0.11112051194580423
18253,Alex Parker,4574,2,4389,2,1,1,Champions,0,Others,1.2913666105181887,0.0035030475219459895
18256,Kyle Washington,4590,2,4389,3,1,1,Loyal Customers,0,Others,1.273383228478666,0.10435195084231459
18259,Makayla James,4574,2,4329,2,1,1,Champions,0,Others,1.2723708847635813,-0.006798514498447638
18262,Robert Turner,4558,2,4320,2,1,1,Champions,0,Others,1.287504907939913,-0.10919265212187533
18265,Riley Brooks,4566,2,4384,2,1,1,Champions,0,Others,1.2987753243917328,-0.04777986763993768
18266,Marissa Diaz,4562,2,4320,2,1,1,Champions,0,Others,1.2830090624300323,-0.08398042629178314
18275,Miguel Green,4568,2,4479,2,1,1,Champions,0,Others,1.3266039674149213,-0.01886294819260177
18276,Taylor Thomas,4571,2,4329,2,1,1,Champions,0,Others,1.275742768895992,-0.025707683871016785
18277,Sydney Flores,4550,2,4329,2,1,1,Champions,0,Others,1.2993459578228657,-0.15807186947900054
18279,Janet Scott,4552,2,4355,2,1,1,Champions,0,Others,1.3053295162282552,-0.14100174635511722
18280,Hailey Turner,4557,2,4397,2,1,1,Champions,0,Others,1.3130067173691296,-0.10227537065322648
18389,Calvin Kumar,4810,2,2638,5,1,2,Big Spenders,0,Others,0.4717531288299288,1.1903904532022282
18390,Thomas Phillips,4772,2,2589,5,1,2,Big Spenders,0,Others,0.4989504851408662,0.942461365499698
18391,Summer Rodriguez,4773,2,2589,5,1,2,Big Spenders,0,Others,0.49782652376339603,0.948764421957221
18392,Ebony Chandra,4799,2,3950,5,1,1,Big Spenders,0,Others,0.8994899071495194,1.3463176550154161
18399,Bruce Suri,4805,2,3964,5,1,1,Big Spenders,0,Others,0.8971784748941066,1.3865396915653128
18400,Janet Gomez,4775,2,3936,5,1,1,Big Spenders,0,Others,0.9220326441993952,1.1926406022301046
18401,Marvin Browning,4769,2,3993,5,1,1,Big Spenders,0,Others,0.9468223519310935,1.1646087474043403
18404,Erik Romero,4751,2,3992,5,1,1,Big Spenders,0,Others,0.9667370612963133,1.0509820384685857
18413,Melinda Gutierrez,4763,2,2671,5,1,2,Big Spenders,0,Others,0.5350269627360615,0.8998126588098619
1,Jon Yang,4721,3,8249,4,1,1,Big Spenders,0,Others,3.003632519455221,1.4750810518129402
2,Eugene Huang,4500,3,6384,1,1,1,Champions,0,Others,2.66157750833708,-0.23810131143355404
3,Ruben Torres,4790,3,8114,5,1,1,Big Spenders,0,Others,2.8833388014619117,1.886813432836144
4,Christy Zhu,4714,3,8139,4,1,1,Big Spenders,0,Others,2.976674751880732,1.4120734595728908
5,Elizabeth Johnson,4723,3,8196,4,1,1,Big Spenders,0,Others,2.9846050389503773,1.4785874516099717
6,Julio Ruiz,4722,3,8121,4,1,1,Big Spenders,0,Others,2.961984343134588,1.4594074426269568
7,Janet Alvarez,4710,3,8119,4,1,1,Big Spenders,0,Others,2.974838688805743,1.3834273797360006
8,Marco Mehta,4766,3,8211,5,1,1,Big Spenders,0,Others,2.9410236311578117,1.7521942697885609
9,Rob Verhoff,4783,3,8106,5,1,1,Big Spenders,0,Others,2.888673767670255,1.8413184960307638
10,Shannon Carlson,4715,3,8091,4,1,1,Big Spenders,0,Others,2.9603542098995757,1.4101352664140987
11,Jacquelyn Suarez,4701,3,8088,4,1,1,Big Spenders,0,Others,2.9751398828964275,1.3213773979077565
12,Curtis Lu,4766,3,8133,5,1,1,Big Spenders,0,Others,2.9163291876768214,1.738802239162049
18,Shannon Wang,4557,3,6434,2,1,1,Champions,0,Others,2.6133414812834523,0.12975754166225387
19,Clarence Rai,4547,3,6533,2,1,1,Champions,0,Others,2.655924042553257,0.08372455442067306
26,Alejandro Beck,4546,3,6577,2,1,1,Champions,0,Others,2.670978202817439,0.08497597677810544
